Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Congo, Rep.",COG,2363.76701814587,2352.52754080776,2346.67913794406,2255.94360801961,2069.79640456567,2092.54337905245,2122.62819294837,2064.7536042465,2095.34403570595,1986.8478922289,2057.01922023551,2056.16505922617,2100.16876714574,2058.88683675038,2058.88402946896,2140.03686200251,2226.0233547376,2004.10103961966,2061.55829880574,2211.31572382028,2332.28508055953,2307.49384399715,2467.06102906839,2390.65754938662,2488.68118548992,2439.35189403696,2174.19310251224,2003.27121075187,1909.9560382117,1885.51080877731,1725.51040049963,1701.79060456872,1686.00234391385,1677.08549205924
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Costa Rica,CRI,6037.05111668102,6018.68283701715,6408.20531541453,6693.49083166149,6826.32273425801,6940.83702069434,6871.60941046409,7085.98834302225,7430.1724106288,7584.42136977783,7726.51985682031,7854.2339580182,7989.55926102157,8207.45746763047,8445.52914945791,8655.33965418585,9160.29437453236,9779.51149389818,10104.9092039691,9883.67567046297,10285.0856660419,10612.4694861141,11001.5192856576,11151.1437869768,11422.6735793176,11714.7105980732,12084.4351325634,12468.5654531709,12679.5253643016,12877.650101079,12242.2098908533,13146.6927918465,13686.1614090822,14318.8389652137
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cote d'Ivoire,CIV,1866.0785698741,1794.12062566918,1719.71261335163,1649.47036183619,1598.69239055813,1647.08777075504,1706.97650014485,1801.13163122133,1808.42289027986,1770.86540389357,1717.95385651231,1636.57318705218,1551.27925902838,1441.58801755037,1451.86547141894,1431.73320203111,1437.77453798586,1420.1738958245,1454.62731800082,1473.9183699329,1540.52927270246,1426.46463864534,1503.43433046682,1632.32712787006,1742.53693001178,1814.71855088017,1889.27777949938,1972.81431788947,2013.32307598499,2093.09994335779,2055.08483996432,2146.47635317946,2227.09845246984,2315.38147441648
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Croatia,HRV,9754.64902543885,7842.55247755837,7095.22695946955,6490.8345795673,6795.71249379572,7304.70928464758,7857.99236434772,8383.47054293443,8577.50694428774,8541.53260365793,8880.26980689876,9515.73569793698,10062.0396800621,10619.3078243865,11059.0980614364,11522.7905248265,12104.0421469867,12717.9875997872,12970.4376964616,12099.5521781656,11965.0049285028,11993.0713179162,11780.4742767284,11838.2152450357,11862.7609491821,12283.7840620053,12848.419539107,13485.3012514274,14060.9874833125,14641.663970693,13545.4881162417,15395.1287782758,16618.1111874724,17225.154484029
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cuba,CUB,4961.45738860948,4395.45493473446,3861.87437370304,3270.55047645542,3280.38453264476,3348.88763214863,3599.32498555978,3687.42530352589,3680.98418008951,3895.54643322661,4112.26168350671,4229.90309433356,4277.39565642359,4426.96599591833,4670.18802138025,5182.35283601732,5799.41163668615,6215.76603727772,6469.08507847668,6561.25305093006,6716.49048497058,6902.16397571139,7109.24834185635,7307.82004410741,7392.48324633027,7727.91997207998,7774.0698462623,7927.27769431767,8120.43123558256,8124.75282059108,7252.28811179844,7379.04275283674,7552.33152218842,7433.42885399674
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,21523.645846078,22171.0654932071,22231.8792561824,21840.8912647914,21512.1115522523,21112.3218717015,20913.6629896021,21011.1570121301,21202.4304610307,20952.8997952543,20706.437408421,20518.0985782641,20277.5112566223,19921.4771792975,19529.5285930905,19361.8129630226,18953.0538552203,18651.4796966993,18355.1765793615,17980.5297947929,14849.9696941839,15625.4114231051,16772.8147195764,17326.9646862721
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cyprus,CYP,17144.46875,16829.912109375,17928.541015625,17623.28515625,18281.021484375,19453.845703125,19385.287109375,19617.185546875,20562.296875,21349.75,22383.96484375,23019.25,23604.189453125,23930.783203125,24799.6484375,25631.3671875,26395.50390625,27156.818359375,27449.2265625,26183.685546875,26090.048828125,25538.78125,24285.49609375,22711.71875,22373.578125,23088.44140625,24477.986328125,25666.00390625,26962.40625,28167.16015625,26895.68359375,29517.072265625,31370.55078125,31884.84375
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Czechia,CZE,11900.5844581421,10543.6195982395,10479.4918667877,10475.0849147458,10775.9443891717,11453.3800188807,11944.7171474526,11886.3480904927,11850.8396211995,12026.4688076608,12543.9364342367,12958.4667607533,13179.9878092741,13618.9349633164,14259.63342798,15147.7214417611,16107.3042502688,16892.542854974,17190.6470333289,16272.8084766719,16665.9317825137,16926.2846674435,16772.3539223328,16759.7808635642,17118.0425571578,17931.5987670768,18359.0978103904,19257.6930680911,19736.6295261285,20360.0599221814,19233.1469549829,20373.8783043424,20627.348651011,20272.5874017334
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Denmark,DNK,39306.7939232431,39776.5961774467,40447.2328284958,40280.8935863909,42270.6520867615,43328.5293418439,44331.6199637443,45546.5896151864,46437.1921069175,47657.1731901716,49266.9882757886,49557.1509962227,49624.5965359582,49708.0909084109,50956.3045398814,52015.1841169021,53823.1590295482,54113.9771471341,53572.5346568185,50635.9118061988,51209.4492757775,51667.5313210425,51470.689845427,51970.3909324806,52368.3625969272,53094.0133607574,54300.2039621991,55601.0145717787,56355.0733084714,57114.6227336347,55934.5555945523,59312.8158043771,59108.7449374068,59026.9843650999
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2140.13769442336,2253.14082249768,2376.12554719873,2502.85181449431,2596.45134698268,2677.1650334451,2781.94350113484,2773.40661780097,2854.15987035097,2959.78673011268,3117.8155381531
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Dominica,DMA,5536.87901663922,5638.3073302382,5750.32541372085,5865.47647130041,5863.78283734011,6042.20196512625,6235.05917401475,6381.53965204338,6639.15946016126,6687.23987711733,6879.59737273918,6897.65674086518,6676.97271467957,7047.66189595946,7323.8530008275,7381.74728529453,7698.53701483824,8106.18951878325,8682.57378179773,8582.71481435718,8574.27308682238,8553.8384670104,8532.34388117289,8459.6586988024,8576.26367623609,8282.59874702141,8499.52291903149,7985.6341102129,8261.16492553236,8624.51695993537,7302.94454951254,7738.31730070386,8590.92209069816,8946.98822588042
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Dominican Republic,DOM,2772.77065608381,2741.93908143923,2989.60630229953,3147.67060324766,3167.94494108567,3286.36149249382,3419.50600399521,3659.50819044162,3840.8718026365,4004.19876842647,4123.10573163115,4158.98430282429,4280.80182397408,4162.66686117661,4212.01044121773,4549.24957008857,4904.71715839398,5204.78500652254,5308.92664966814,5294.64953374426,5666.45633430206,5773.57403459156,5860.29893321013,6075.03399972737,6430.27811051339,6800.95309395474,7177.75376475488,7379.39978067137,7818.70593240469,8117.04639185786,7395.8734262396,8344.90510312395,8698.13592094395,8809.96335385949
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Ecuador,ECU,3919.71758067093,4000.56819787678,4000.03146191686,3996.99377481811,4087.34069011974,4100.68735341031,4093.84154476335,4192.85523208483,4252.04348649475,3979.19293611513,3953.39879728357,4049.0001889951,4174.89793579965,4220.21298466638,4430.23717984188,4589.32849203452,4706.98056823816,4715.30359842555,4939.90215021789,4909.33681705683,5022.20374387205,5359.45724615639,5579.85624282158,5893.32172683036,6055.04172761485,5976.1596805651,5849.13587933672,6104.27253521751,6063.0956178776,5971.38938386723,5355.68934196443,5815.09477390949,6107.49495006543,6174.81822806637
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Egypt, Arab Rep.",EGY,1972.13789303215,1940.10019358455,1979.02010131221,1989.9792002068,2024.95373805139,2074.8399114013,2133.64804177125,2204.66575942323,2277.28504834543,2361.86425101237,2458.60835003016,2492.03441188721,2498.48121191713,2524.80477192682,2574.42341789124,2635.70305227819,2761.62410769792,2902.06559804963,3052.21297844721,3135.09661303014,3233.84521246786,3222.37650111856,3220.99194203067,3216.3783902629,3235.66246235257,3306.98159414141,3381.22246306207,3452.90961245539,3568.63966286161,3701.2446345188,3770.86947867421,3837.31992324447,4029.78295457978,4111.3118478995
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,El Salvador,SLV,2348.20460167761,2341.93382299132,2465.75989060719,2574.95134564317,2670.21278543567,2773.32529027549,2775.04629038695,2842.88487409077,2900.32064261101,2946.4330235012,2964.89346881406,2978.59734844669,3016.06307728602,3057.16467629097,3081.23629665234,3163.36118376833,3302.34817354347,3359.1623024135,3420.44927357444,3337.81150878211,3398.49346060363,3514.069144355,3601.44222914588,3665.1547327058,3713.94992016222,3790.34089108162,3875.84691357954,3954.84014277572,4046.16291720583,4143.11437097867,3808.53195436409,4247.54750394978,4355.96083888359,4489.17787712717
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Equatorial Guinea,GNQ,366.314404747023,349.352882285968,453.637813917067,485.392231712925,545.595470854947,617.294826128753,989.777266733628,2380.32106827232,2833.33184629343,3423.12126162912,3839.08642737128,5882.85050306586,6604.00546310809,7082.65489186921,9208.60566707162,10212.4545051498,10521.9996774827,11594.9172068456,13048.0703050168,12627.862381545,10984.3243932426,11203.9073679091,11650.7196270884,10731.6455729191,10363.4872473549,9068.91003238645,7971.83401904573,7259.10936454803,6578.90039765711,6018.12066321865,5575.26241511492,5487.92479201992,5524.24312418579,5118.21986148331
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Eritrea,ERI,..,..,642.072233527209,705.988405158037,829.915037227268,806.702995328956,838.660572635214,895.033773452053,899.082974199102,886.053679218386,845.132430060544,893.268735439193,889.009113592982,830.379672282601,808.591420184592,809.794793468889,789.402432018085,789.072701743247,693.398874212494,702.430936480778,703.877374381654,751.374899794668,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Estonia,EST,9341.22561480009,8637.20598149255,6934.17066642789,6706.56000129024,6738.99914418874,7170.94607721168,7637.25708286963,8732.99085657194,9199.93534127632,9133.89593384355,10006.7696280939,10662.9455020331,11474.6622721923,12424.0441535693,13348.5284463324,14703.6179707772,16234.5152041417,17543.4661785723,16688.997772178,14274.8511086787,14657.939813612,15820.922342204,16460.6843479001,16809.5326683781,17413.6867560212,17722.1557669523,18264.9873304279,19270.8141210511,19914.3454922878,20579.8756732376,19946.945696898,21570.6658455268,21023.2994937246,20126.3730486957
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Eswatini,SWZ,2027.97481893357,1982.41521465314,1969.96082543683,1972.80340757512,2020.384816101,2119.58163577162,2157.86134470358,2187.6982967057,2216.00896601996,2256.76912678764,2273.04683761056,2283.98316815361,2358.56935643468,2448.83792077995,2522.14342097167,2658.75180508187,2823.48728215402,2928.46845823015,2950.67334362132,2973.83456912379,3069.52175725884,3108.70225253092,3218.50138205493,3332.11983927912,3381.79292071291,3419.82276559528,3500.17688847942,3596.23605400492,3565.54285067501,3759.67106964666,3609.3669136859,3719.03838239806,3695.64957179548,3790.16576788091
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Ethiopia,ETH,267.078134508598,237.502454667904,207.967880879774,227.173295614208,226.399912642527,232.230450633845,252.612985005506,252.311666681832,236.05551452188,240.604711286049,247.505413659694,260.04231608135,256.066635883709,243.076666020009,267.923513391712,290.833381425059,313.013896721503,338.799064654308,364.642208155735,385.632419711374,421.898622378633,455.909628648555,481.639999909808,518.324662208106,556.362532243867,597.912113218663,636.835680951429,678.98541915757,705.96881207336,744.702789753973,768.705424485209,790.65701959778,811.177729326201,842.44660489404
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44623.0315871975,42378.2165335393,42333.5215714088,43946.251738291,47303.8655939098,50120.7530887167,52644.7898999399,52637.1903526574,52757.3960429144,53831.0294952424,54433.5931539501,56029.4991512974,54301.6594145787,56270.2511347442,57775.0758629956,59050.1954015578
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Fiji,FJI,3414.95053196369,3295.72685663527,3471.43143724943,3522.8422806512,3682.00013774058,3755.268335603,3910.82963547549,3785.46684889302,3787.48702167736,4073.37708743898,3960.8890315,3998.79729208867,4086.10434130578,4087.72449101023,4264.59723774177,4255.45097421847,4295.40679748345,4223.44800626708,4240.77265686858,4164.29314800857,4272.359150902,4375.5808542034,4427.97844455038,4630.35126544718,4883.24300436251,5097.53106864695,5218.85823412748,5500.67840152349,5720.21447177109,5701.10435269432,4721.1228189763,4507.33353596072,5291.51693123572,5761.5694863591
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Finland,FIN,31291.5222587198,29290.9773950558,28162.3512348846,27807.8614663327,28785.9195720485,29890.5243289925,30883.8347237846,32762.1179107575,34457.4555939742,35886.4949080548,37872.6020343504,38784.1308115726,39343.0698997627,40038.9839702277,41521.962874476,42529.3506920884,44069.3958834717,46213.6898975737,46359.8732844055,42412.5133513534,43556.5385834368,44391.4535667984,43507.9345371578,42883.6384986417,42502.4880199858,42560.3456767103,43529.6761616969,44862.220404205,45337.2409550575,45898.5708448954,44690.9801103074,45792.0454180872,46016.1492103929,45357.0296547377
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,France,FRA,27992.9751471374,28197.2359540607,28482.5194675509,28257.0962487817,28822.5006495069,29379.6158424052,29683.7786067651,30325.522871824,31256.5073830655,32152.7207478734,33255.1379642335,33640.6738002565,33753.5782979758,33840.6175720101,34557.1471111581,34946.0372494703,35645.4162427116,36322.1685141004,36257.3658930938,35052.8510772683,35578.1968010183,36269.9561530888,36161.2918253465,36256.086680981,36444.3949089146,36702.4323733379,36920.5342846914,37580.5979329356,38062.4435961412,38705.2072940618,35709.2045925926,38030.8571685178,38868.3303330557,39319.4152227295
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,French Polynesia,PYF,25307.7045477138,25731.776022059,24899.5108111715,24158.449666239,23373.7127446694,22928.4986555237,22434.729936296,22051.9807859615,22071.0627604129,22136.2587286349,22498.8285530328,22076.5919162624,21932.9195333418,22055.6419702196,21919.9410589378,21661.4244664054,21545.5997136473,21648.532237682,21493.4178311249,20499.7723032831,19913.0252687915,19241.6437951625,18968.4422157904,18930.1268887012,18928.1858620128,19166.9594761931,19516.0718353276,20287.7685831663,20674.4206829029,21289.8751241139,19026.790444196,19626.2332540206,20160.4994298379,20664.9770259225
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Gabon,GAB,8354.26309000876,8627.38985737905,8138.86821905371,8237.7433874389,8322.61010843084,8514.94009899596,8603.00813400361,8870.12550864019,8949.1211008365,7944.64517936466,7596.09970650519,7556.76995314898,7338.75620613605,7301.67154442842,7148.98713447497,7130.22505771754,6724.08148977274,6908.67399162999,6468.38523357609,6264.83611480154,6481.49612073562,6699.23394606512,6803.22668079211,6938.25753862236,6998.60545439576,7047.12654634355,6991.3251446736,6840.05959347802,6724.5961429108,6817.56879468764,6534.27966528997,6479.04900690761,6527.48207900404,6541.2536861807
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Gambia, The",GMB,658.711165332156,651.229615381431,646.421031932611,641.918738488002,622.551318791124,609.618491441846,605.40992484126,617.297597679527,621.226058231623,642.873705091153,659.911237641141,679.539755947951,640.03893213613,665.834222326194,693.563314497133,658.676285443081,636.596026908866,637.20930597537,657.675679192228,681.433469086571,701.014524591061,625.464360270983,639.139881889048,638.522368532214,611.879472952196,619.536364296461,615.193365494386,628.777299272925,658.127833258563,682.797642940426,670.758642891251,689.49323955737,710.686979216316,735.612383709511
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Georgia,GEO,3534.03227732782,2768.81016089293,1513.85017404463,1062.09528080207,966.419596225484,1029.48054628347,1187.123206219,1354.78352202066,1431.79336069224,1503.46298776734,1561.19867638847,1661.83019106421,1768.5970116888,1977.46143338741,2105.00472843799,2321.60084285163,2554.81253503914,2891.13702331846,2970.15858282428,2887.25607935922,3090.06513662318,3362.1030031968,3609.780798626,3806.50600649051,3960.35080091901,4086.6223465965,4225.09154904806,4442.50744127374,4713.65354845303,4975.81148194814,4659.60925318234,5175.19865185825,5736.30449578597,6180.6206023429
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Germany,DEU,29763.3124657124,31056.5938822126,31441.9743477578,30932.0193060317,31625.3939679554,32007.145402934,32245.8608379557,32795.7833455165,33477.9856458764,34168.8308210083,35104.1308467844,35618.5143698493,35477.5151544301,35270.0227284267,35687.6378708542,36024.0947047021,37459.261328042,38593.0749910508,39009.8477636357,36940.4078672661,38526.7371042695,40722.4849268242,40834.5088218456,40884.8926759028,41602.4661281668,41929.7549110722,42516.9337063103,43543.4807050551,43905.8550061973,44235.2658954682,42372.8726784255,44011.0194631674,44817.1316331389,44368.9920074881
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Ghana,GHA,855.85250708181,878.63570406594,890.313174799419,910.722897752222,918.428722656692,933.895311664356,954.325387944775,970.995739362631,992.20631798932,1010.88194916348,1022.27520714566,1035.22666053257,1052.46591644399,1077.69990866645,1108.30475353633,1143.31178934301,1185.26570738595,1205.31705804209,1282.63416886747,1311.63053760125,1381.2279503506,1537.81834019283,1640.54072088003,1718.59704769958,1726.36930134647,1722.77282833606,1740.81101902928,1841.44636153249,1915.4532323781,1999.55372220211,1970.19411460398,2030.04866500967,2067.20895910766,2091.8133564595
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Greece,GRC,15438.7937023583,15727.4735434744,15717.04638162,15374.8626265369,15604.0339944242,15857.4161930856,16005.9511569711,16501.0316491318,16973.8293714071,17358.4346978294,18002.9064613985,18742.4235780691,19548.3677447396,20632.2557041942,21688.1050959558,21880.5265835801,23220.5324419197,23973.6936091313,23923.8800731311,22878.1346644397,21547.724178239,19448.255802525,17924.6620496886,17644.8766635021,17903.5252440012,17980.7298238137,18049.928997892,18352.0884461258,18769.0389621976,19216.6759579785,17486.951333323,19232.9683327114,20552.3223279685,21050.8648111581
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Greenland,GRL,26805.5496974442,26823.378375534,25544.2992633194,24303.8982888635,25604.5956883247,26416.5165028368,26772.6138141762,27117.3732945796,29169.0465812684,29570.9623369365,31623.0591501943,31914.1710964481,31483.6074780094,32787.9680355213,34961.9356097257,36681.8055890619,38828.8524943222,39896.875364094,42527.6668469766,42899.7441985862,43481.5161087805,42994.8790874739,43655.7004664255,43338.3839246907,45545.1429414917,44536.3549705377,46561.7831434013,46597.9452470348,47012.9860350276,48170.7896955512,48169.9406957389,48709.9339758895,49679.3365414895,49929.7755428605
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Grenada,GRD,5102.69172981553,5130.48257478522,5046.3110720505,4909.77076444883,4956.32245138997,5026.24215573734,5213.43103712383,5438.0445822801,6036.15899808614,6409.14591451052,6677.1265230922,6509.51660313374,6707.36873532777,7309.78547094579,7233.29494434962,8162.91232124727,7808.24358323434,8257.36225682689,8307.49221491819,7733.12990600058,7670.71165827663,7695.37616017287,7559.5628483956,7688.75297701343,8206.62862112333,8694.12438005692,8983.68397337899,9357.40728883583,9744.16919577204,9785.56040240592,8413.28335500372,8782.32193426078,9406.19337643226,9817.86383583917
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,29576.221681311,29685.9531745657,31483.8141949558,32520.3729565352,31242.462900947,31385.0475162113,31941.2706025874,31988.7229358255,32644.1484056205,32665.3787483379,33404.9317636913,34044.3190415455,34755.2691107298,35165.7014644795,35373.8483143417,35850.9025520506,35731.2203743081,36830.1264410973,32884.8852646787,33239.4846327875,34627.9862781837,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Guatemala,GTM,2741.53813375037,2765.88213482886,2823.67212991373,2857.29628943939,2894.43116818061,2958.34840487622,2967.99357852543,3019.28723341593,3089.97595220047,3129.12077244858,3165.9323746889,3166.20351297452,3213.26837369582,3222.15468293683,3250.20406037693,3284.80971612832,3388.15003339926,3527.7782721364,3569.92861121538,3516.19227725255,3546.6258162259,3621.37409769184,3655.57315791242,3717.30462628413,3809.61587570091,3893.50533299068,3924.77894837098,3972.74057836068,4040.2121371198,4139.12203836307,4005.83911593999,4268.62858565412,4385.14891178047,4470.70728455461
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Guinea,GIN,548.371534819426,540.622747465388,540.768238017649,551.006742654772,555.962782286148,565.553359749505,574.302865750492,591.77353015526,601.907993085373,611.007685844967,614.137235083638,628.320554864936,650.554963973291,644.071217908894,645.182843390689,651.359606871604,645.472001923653,673.698997420626,684.775780377366,660.756701330284,675.736917327708,696.199991395571,719.505916794546,729.833143236326,738.272274481308,747.356966759448,807.236421043888,867.907502577607,899.907328045175,926.42221954853,945.570903389665,973.646890096159,987.502501465337,1016.88094800324
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Guinea-Bissau,GNB,569.169670374215,585.58551396824,574.852002556155,567.860072938098,568.168871993007,578.381849917403,632.160906920913,660.537774707954,502.81554020706,576.330795296558,571.094015178625,585.837980688333,594.040535151552,579.092506821836,572.526464627294,595.94255560187,597.257151722046,597.482020935948,608.958620496925,608.202131879882,625.904027290582,658.953470528116,630.66862302825,634.095456089352,623.610159103365,645.066837207039,663.242608032005,677.466131311367,686.456819839526,706.298562874985,710.275129060129,729.627090607537,752.901123263165,779.085789155531
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Guyana,GUY,2377.21795364949,2528.08038811696,2716.75893023455,2926.93693707006,3164.66777875426,3312.64996890674,3566.13499360957,3778.00652865741,3708.04637110615,3813.33057565798,3759.60789699989,3847.09461851367,3894.87107415198,3873.04123684261,3937.11435304522,3867.93308158647,4076.77981715707,4382.10449666813,4472.34517889699,4649.34144792756,4860.09110980566,5133.89539813637,5403.79899428921,5573.3421790463,5635.71704117947,5640.41560569466,5818.61682204646,5997.18271426826,6080.90612132746,6278.63054079553,9010.61000469878,10711.9973374148,17365.3336428642,23101.3538282741
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Haiti,HTI,1627.31264525633,1624.49598864977,1507.81872889823,1398.25464638175,1207.6605445003,1302.13491168553,1330.54039885269,1340.99702096807,1344.9390395747,1356.11344556059,1342.89490450523,1314.11419693969,1304.5293810385,1326.47161042212,1286.90282128221,1304.33303731231,1305.03813815611,1343.61111422048,1356.53400140048,1412.89653523429,1317.58389339746,1369.16921255852,1354.88546124499,1392.38204736859,1411.76834802154,1411.12684746796,1416.74881879698,1432.67228609541,1437.35251928349,1394.42114071112,1331.69778506932,1292.71954963551,1256.72143592448,1219.11871645847
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Honduras,HND,457.981040092588,561.125591834347,594.689001241267,656.86982773363,823.791676020234,998.356565121201,1193.38830826361,1420.73109649805,1543.75794763324,1677.77949120879,1789.47798512637,1789.18816032117,1807.97305547292,1842.29750018813,1908.90950050464,1975.85647913236,2056.53491469231,2134.19540639485,2175.14709403064,2076.30859895638,2108.47314459603,2144.56265540491,2188.39378817891,2205.40126728067,2229.24772232218,2271.20265980349,2315.72983058198,2383.37398439714,2430.13503657762,2447.61649282181,2189.43168668222,2423.76634916911,2482.22384904714,2527.27366333188
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Hong Kong SAR, China",HKG,21357.261954163,22388.6218309583,23585.6725886113,24621.6526581433,25526.4430507368,25620.0249332016,25551.3664004759,26631.7937071384,24856.7648070417,25237.6579989129,26933.2377453994,26885.4284833926,27210.0693480769,28097.108881817,30304.3126863152,32401.3907659685,34458.0498746756,36371.6859370268,36924.0883854556,35938.5902369431,38090.0213994329,39656.3392885062,39887.8339456509,40959.9813033996,41796.8681867763,42432.1619740441,43087.5455578429,44380.8100340362,45280.5079891951,44195.2768644431,41451.2981131333,44530.9262090583,43281.6852291306,43550.6298747786
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Hungary,HUN,8646.44754431988,7618.64029551674,7388.08229422743,7353.90020686221,7581.00102233039,7704.6409020455,7725.69980358198,7971.80554914825,8297.85419511945,8578.19506388065,8979.73578602949,9365.95393193015,9836.94065083321,10253.723920764,10786.4881991495,11272.7345428122,11734.4544729813,11791.7074416876,11929.7209867703,11142.885928524,11287.3686666108,11536.3578996772,11440.7622718825,11729.5720798501,12287.3779441033,12782.9412577973,13145.6559885563,13734.2442804335,14533.7783144312,15290.8085466331,14664.2971195385,15787.9535427563,16487.7973935944,16375.0462724192
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Iceland,ISL,37302.8060328139,36790.4868219112,35105.2870077472,35206.5664577253,36162.2911245914,36008.5846233014,37425.5142720925,38657.2763868107,40926.7158141627,42010.937618333,43472.3369863945,44545.9822640262,44389.5560505836,45088.9225976672,48101.7116286153,50674.4411254865,52306.1284689188,55457.3601417561,55360.8136015347,50581.0846203691,49528.4864575422,50058.8302502676,50375.4116888351,51696.0876528983,52102.5757919438,53505.6964079339,56049.2928648152,56657.9800285572,57731.6523401884,57118.8452718755,52464.3072858637,54285.0209153958,57606.8756094882,60019.4084189868
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,India,IND,537.870269533789,531.898397841583,549.235069966802,563.372872328964,588.727892188017,620.699954330379,654.355928429641,667.598423095039,695.293709344799,742.53920839445,756.704109527449,778.507377528365,793.615912906381,841.278894571674,892.596614581612,947.732565646672,1008.23275343783,1069.24696813025,1086.50605251513,1155.10163274172,1235.15939133951,1281.61054354933,1333.09626557668,1399.4537980287,1484.31640682913,1583.99815907985,1694.46534973825,1788.69770318446,1883.35772705062,1936.03067741067,1806.50110583878,1965.30943437506,2098.2112447615,2270.9051808027
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Indonesia,IDN,1470.91822258528,1544.99580894527,1617.10954872218,1693.1074260189,1790.32729962455,1905.54236111238,2020.99148132509,2081.8416693962,1780.20049544892,1767.51466729756,1828.10265968361,1868.59172307292,1926.37435868149,1991.91820506473,2065.70617470842,2155.4478015921,2244.0802226202,2355.1528565328,2464.60193418272,2546.21969707767,2670.8129098953,2799.62468790318,2930.518445323,3055.24246006469,3170.72103011429,3288.22269725538,3416.81005170972,3553.51999262321,3701.32155461912,3850.90321738979,3739.44906563161,3850.68877253903,4024.91225288391,4192.65167890692
